length, time
5, 5.626678466796875e-06
10, 5.769729614257812e-06
100, 0.0003913402557373047
1000, 0.04059000015258789
10000, 4.061753273010254
30000, 37.85691819190979
50000, 109.32154817581177
75000, 274.5800246238708
